price,os,new,model_cpu,core,frequency_ghz,socket,ram_gb,ram_type,ram_ghz,model_gpu,vram_gb,storage_gb,mother_board,power_supply,estimation,link
59988,,yes,AMD Ryzen 5 5600,,,,32 ГБ,,,ASUS ATS RTX 3060 TI GAMING 8GB,,,ASUS B450M-A PRO MAX,,,https://www.avito.ru/alushta/nastolnye_kompyutery/igrovoy_pk_ryzen_5_5600rtx_3060_ti_8gb32_gb_7782994094?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
27500,,no,Intel Xeon E5-2670V3,,,,16 ГБ,,,MSI Radeon RX 570 ARMOR 8GB,,,Machinist X99 v201,,,https://www.avito.ru/irkutsk/nastolnye_kompyutery/igrovoy_pk_kompyuter_12_yader16gbssd_500rx_8gb_7387646968?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
45000,,no,AMD Ryzen 5 5500,,,,16 ГБ,,,GIGABYTE AORUS Radeon RX 5700 XT 8G,,,GIGABYTE A520M K V2,,,https://www.avito.ru/nizhniy_novgorod/nastolnye_kompyutery/igrovoy_pk_rx_5700_xt_7706187587?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
38000,,yes,AMD Ryzen 5 2600,,,,16 ГБ,,,Palit GeForce GTX 1660 SUPER StormX 6GB,,,CBR A320M,,,https://www.avito.ru/abakan/nastolnye_kompyutery/ryzen_5_2600_geforce_gtx_1660s_6_gb_ram_16_gb_7871684452?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
16000,,no,Intel Core i5-9600K,,,,16 ГБ,,,NVIDIA GeForce GT 650M 2GB,,,ASRock B360M Pro4,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/pk_i5-9600k_ssd_512_16_ram_gtx650m_wifi-adap_7553717294?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
500,,no,Intel Pentium Dual Core T2130,,,,2 ГБ,,,ATI Technologies Mobility Radeon HD 3470,,,Foxconn 945G7AD-8KS2H,,,https://www.avito.ru/aleksandrov/nastolnye_kompyutery/prodam_sistemnye_bloki_rabochie_s_ustanovlennymi_si_4624452033?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
68000,,yes,Intel Core i5-12400F,,,,16 ГБ,,,Palit GeForce RTX 5050 Dual 8GB,,,GIGABYTE H610M K,,,https://www.avito.ru/kursk/nastolnye_kompyutery/igrovoy_core_i5_12400rtx5050_8gb16gbssd512atx6_7761080744?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
58990,,no,AMD Ryzen 5 5500,,,,16 ГБ,,,GIGABYTE GeForce RTX 5050 WINDFORCE OC 8GB,,,GIGABYTE A520M DS3H V2,,,https://www.avito.ru/perm/nastolnye_kompyutery/igrovoy_pk_rtx_5050ryzen_5_5500_7735979722?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
12000,,no,Sun Microsystems UltraSparc IV,,,,8 ГБ,,,ASUS ATI Radeon HD 4830 512MB,,,ASRock 4Core1600-D800,,,https://www.avito.ru/pskov/nastolnye_kompyutery/pk_v_sbore_24lcd_4_yadra_8gb_ram_ati_video_7752504572?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
42000,,yes,Intel Xeon E5 2666 v3,,,,16 ГБ,,,Sapphire AMD Radeon RX 570 8GB,,,QIYIDA X99,,,https://www.avito.ru/perm/nastolnye_kompyutery/igrovoy_pk_polnyy_komplekt_7644078882?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
47000,,yes,Intel Core i7-8700,,,,16 ГБ,,,INNO3D GeForce RTX 3050 GAMING OC X2 8GB,,,ASRock B365M IB-R,,,https://www.avito.ru/rostov-na-donu/nastolnye_kompyutery/igrovoy_pk_core_i7-8700_geforce_rtx_3050_8_gb_ram_16_gb_7842052361?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
7500,,no,Intel Core i5-4460,,,,16 ГБ,,,,,,MSI H81-P33,,,https://www.avito.ru/moskva/nastolnye_kompyutery/sistemnyy_blok_intel_core_i5-4460_7926663200?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
25999,,yes,Intel Xeon E5-2673V3,,,,16 ГБ,,,AMD AMD Radeon RX 580 8GB,,,Atermiter X99,,,https://www.avito.ru/omsk/nastolnye_kompyutery/igrovoy_pk_assortiment_12_yader_rx_580_2048sp_7703054778?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
34500,,no,Intel Xeon E5-2689,,,,16 ГБ,,,,,,Atermiter X79G,,,https://www.avito.ru/kaluga/nastolnye_kompyutery/igrovoy_pk_rtx_20608_yader16_gb_7486672959?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
15000,,no,Intel Xeon E5-2690V4,,,,128 ГБ,,,,,,DELL 0HN7XN,,,https://www.avito.ru/moskva/nastolnye_kompyutery/hp_z4_z6_z8_dell_t5810_t7810_7905605115?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
64990,,no,AMD Ryzen 5 5600,,,,16 ГБ,,,GIGABYTE GeForce RTX 5060 GAMING 8GB,,,,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_ryzen_5_5600_rtx_5060_8gb_ssd_7720161313?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
40000,,yes,Intel Atom 230,,,,48 ГБ,,,,,,01HW982,,,https://www.avito.ru/slavyansk-na-kubani/nastolnye_kompyutery/kompyuter_7846625628?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
7500,,no,Intel Core i7-4770,,,,8 ГБ,,,,,,,,,https://www.avito.ru/moskva/nastolnye_kompyutery/mini_pk_i7-4770_8gb_ssd_7611131562?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
64990,,no,AMD Ryzen 5 5600,,,,16 ГБ,,,Palit GeForce RTX 5060 Dual 8GB,,,,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_ryzen_5_5600_rtx_5060_8gb_7720735426?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
49999,,no,AMD Ryzen 5 2600X,,,,16 ГБ,,,ASUS GeForce RTX 2060 TURBO 6GB,,,GIGABYTE GA-A320M-H,,,https://www.avito.ru/krasnodar/nastolnye_kompyutery/igrovoy_pk_ryzen_5_2600x_rtx_2060_turbo_16gb_7867955421?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
82250,,no,AMD Ryzen 7 7700X,,,,32 ГБ,,,GIGABYTE GeForce RTX 5060 Ti EAGLE ICE OC 16GB,,,,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_pk_rtx_5060_ti_na_ryzen_7_7474453959?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
44000,,no,AMD Ryzen 5 3600,,,,16 ГБ,,,GIGABYTE GeForce RTX 2060 SUPER GAMING 8GB,,,MSI A320M PRO-VH,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_kompyuter_7903110624?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
39900,,yes,Intel Core i3-12100F,,,,16 ГБ,,,GIGABYTE GeForce GTX 1660 SUPER OC 6G,,,ASUS PRIME H510M-D,,,https://www.avito.ru/novosibirsk/nastolnye_kompyutery/moschnyy_igrovoy_pk_i3-12100f_gtx_1660_super_7415593790?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
48500,,no,Intel Core i3-12100F,,,,16 ГБ,,,KFA2 GeForce RTX 3060 CORE (LHR) 12GB,,,MSI PRO H610M-G DDR4,,,https://www.avito.ru/nizhniy_novgorod/nastolnye_kompyutery/igrovoy_pk_rtx_3060_12gb_i3-12100f_16gb_7867049819?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
36990,,no,Intel Core i5-9400F,,,,16 ГБ,,,ASUS GeForce RTX 2060 TURBO 6GB,,,GIGABYTE H310M S2H 2.0 (rev. 1.0),,,https://www.avito.ru/balashiha/nastolnye_kompyutery/igrovoy_kompyuter_rtx_2060_i5-9400f_7740407092?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
48990,,yes,Intel Xeon E5-2650V3,,,,16 ГБ,,,ASUS TUF Gaming X3 Radeon RX 5700 EVO 8GB,,,Atermiter X99 D4,,,https://www.avito.ru/saratov/nastolnye_kompyutery/igrovoy_pk_s_monitorom-top_dlya_fhd_igrnovyy_7815412714?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
28890,,no,Intel Core i5-10400F,,,,32 ГБ,,,ZOTAC GAMING GeForce GTX 1660 Ti 6GB,,,,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_pk_s_gtx_1660_ti_na_core_i5_7386796210?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
16000,,no,AMD Ryzen 5 1600,,,,16 ГБ,,,Palit GeForce GTX 1660 Dual 6GB,,,ASRock B450M-HDV,,,https://www.avito.ru/vologda/nastolnye_kompyutery/pk_gtx_1660_palit_16gb_ddr4_ryzen_5_1600_b450_7816930490?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
65000,,no,AMD Ryzen 7 5700X,,,,32 ГБ,,,ZOTAC GeForce RTX 5060 GAMING SOLO 8GB,,,,,,https://www.avito.ru/ekaterinburg/nastolnye_kompyutery/igrovoy_pk_-_ryzen_7_-_rtx_5060_7743717471?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
66890,,no,Intel Core i7,,,,32 ГБ,,,ZOTAC GAMING GEFORCE RTX 4060 Ti 16GB AMP,,,,,,https://www.avito.ru/rostov-na-donu/nastolnye_kompyutery/igrovoy_pk_s_rtx_4060_ti_na_core_i7_7737388951?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
70000,,no,AMD Ryzen 7 5700X,,,,32 ГБ,,,GIGABYTE GeForce RTX 4060 Ti AERO OC 8GB,,,,,,https://www.avito.ru/krasnodar/nastolnye_kompyutery/igrovoy_pk_ryzen_7_5700x_geforce_rtx_4060_ti_8_g_7811327118?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
79900,,yes,AMD Ryzen 5 5500,,,,16 ГБ,,,Palit GeForce RTX 5060 Dual 8GB,,,MSI A520M PRO,,,https://www.avito.ru/penza/nastolnye_kompyutery/moschnyy_igrovoy_pk_rtx_5060_8gb_ryzen_5_7695288984?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
28900,,no,Intel Core i7-6700K,,,,16 ГБ,,,Palit GeForce GTX 1060 Dual 6GB,,,ASUS B150M PRO GAMING,,,https://www.avito.ru/murom/nastolnye_kompyutery/kompyuter_dlya_igr_i_ucheby_i7-6700k16gbgtx1060_7850455200?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
81500,,yes,AMD Ryzen 5 5500,,,,16 ГБ,,,GIGABYTE GeForce RTX 5060 WINDFORCE OC 8GB,,,MSI A520M-A PRO,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_kompyuter_rayzen_5_5500_rtx_5060_7903187111?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
114999,,yes,AMD Ryzen 5 7500F,,,,32 ГБ,,,Palit GeForce RTX 5060 Infinity 3 8GB,,,MSI PRO A620M-B,,,https://www.avito.ru/sevastopol/nastolnye_kompyutery/igrovoy_kompyuter_ryzen_5_7500f_rtx5060_7685368480?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
70000,,yes,AMD Ryzen 5 5500,,,,16 ГБ,,,GIGABYTE AMD Radeon RX 7600 GAMING OC 8GB,,,GIGABYTE A520M S2H,,,https://www.avito.ru/gorlovka/nastolnye_kompyutery/igrovoy_sistemnyy_blok_7612450492?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
64500,,yes,AMD Ryzen 7 5700X,,,,16 ГБ,,,,,,CBR A520,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_pk_ryzen_7_5700xrtx_3080ssd_1tb16gb_7774808301?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
45000,,no,Intel Celeron E3400,,,,8 ГБ,,,,,,ASUS E45M1-M PRO,,,https://www.avito.ru/yaroslavl/nastolnye_kompyutery/pk_7909784700?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
43890,,no,Intel Core i5-11400F,,,,16 ГБ,,,GIGABYTE GeForce RTX 2060 SUPER GAMING 3X WHITE 8GB,,,,,,https://www.avito.ru/rostov-na-donu/nastolnye_kompyutery/igrovoy_pk_s_rtx_2060_super_na_core_i5_7449644433?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
11000,,no,AMD Ryzen 5 2400GE,,,,8 ГБ,,,,,,Lenovo 5B20H34335,,,https://www.avito.ru/moskva/nastolnye_kompyutery/lenovo_thinkcentre_m715q_r5_pro_2400ge8gb256gb_7742556400?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
76900,,no,AMD Ryzen 5 7500F,,,,32 ГБ,,,GIGABYTE GeForce RTX 4060 Ti GAMING 16GB,,,,,,https://www.avito.ru/krasnodar/nastolnye_kompyutery/igrovoy_pk_rtx_4060_ti_ryzen_5_7781432785?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
76900,,no,AMD Ryzen 7 7700X,,,,16 ГБ,,,MSI GeForce RTX 5060 Ti GAMING TRIO OC 16GB,,,,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_pk_rtx_5060_ti_16gb_ssd_7800015477?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
26821,,yes,Intel Core i5-12400F,,,,32 ГБ,,,Palit GeForce RTX 4060 DUAL 8GB,,,ASRock H610M-HDV/M.2,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_kompyuter_rtx_3060_rtx_4060_1660_super_7701573974?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
66000,,no,Intel Core i7,,,,32 ГБ,,,GIGABYTE GeForce RTX 4060 Ti AERO OC 16GB,,,,,,https://www.avito.ru/rostov-na-donu/nastolnye_kompyutery/igrovoy_pk_rtx_4060_ti_core_i7_7264703121?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
72999,,no,AMD Ryzen 5 7500F,,,,32 ГБ,,,GIGABYTE GeForce RTX 4060 Ti AERO OC 8GB,,,,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_pk_rtx_4060_ti_ryzen_5_7839005592?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
226500,,yes,AMD Ryzen 7 7800X3D,,,,32 ГБ,,,Palit GeForce RTX 5070 Ti GamingPro OC V1 16GB,,,MSI PRO B850M-A WIFI,,,https://www.avito.ru/stavropol/nastolnye_kompyutery/igrovoy_pk_ryzen_7_7800x3d_rtx_5070_ti_ram_32_gb_7769798695?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
65000,,no,AMD Ryzen 5 7500F,,,,32 ГБ,,,GIGABYTE GeForce RTX 4060 Ti AERO OC 16GB,,,,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_pk_-_ryzen_5_-_rtx_4060_ti_7685002032?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
51900,,yes,AMD Ryzen 5 5500,,,,16 ГБ,,,NVIDIA GeForce RTX 3060 6GB,,,MSI A520M-A PRO,,,https://www.avito.ru/simferopol/nastolnye_kompyutery/igrovoy_pk_rtx_3060ryzen_5_550016gb_ozussd_7823921794?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
167700,,yes,AMD Ryzen 5 7500F,,,,32 ГБ,,,ASUS Radeon RX 9070 XT Prime Edition OC 16GB,,,MaxSun Terminator B850M WiFi,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_kompyuter_rx9070xt_7500f_32gb_1tb_7903265046?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
72890,,no,Intel Core i7,,,,32 ГБ,,,GIGABYTE GeForce RTX 5060 Ti EAGLE ICE OC 16GB,,,,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_pk_s_rtx_5060_ti_na_core_i7_7386535422?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
72999,,yes,AMD Ryzen 5 7500F,,,,32 ГБ,,,ASUS GeForce RTX 5060 Ti OC 16GB,,,,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_-_rtx_5060_ti_ryzen_5_ssd_4143914659?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
19500,,no,Intel Celeron G530,,,,Менее 1 ГБ,,,,,,,,,https://www.avito.ru/moskva/nastolnye_kompyutery/hp_prodesk_400g6_lga_1200_-_platforma_7824267114?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
100000,,yes,AMD Ryzen 7 7700,,,,32 ГБ,,,MSI GeForce RTX 5060 GAMING OC 8GB,,,MSI B650M GAMING PLUS WIFI,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_ryzen_7_7700rtx_5060_8_gb_ram_32_gb_7798577163?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
93400,,yes,Intel Core i5-14600KF,,,,16 ГБ,,,MSI GeForce RTX 5070 SHADOW 3X OC 12GB,,,,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_i5-14600kf_rtx_5070_7759601704?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
84900,,yes,Intel Core i5-14400F,,,,16 ГБ,,,GIGABYTE GeForce RTX 5060 WINDFORCE MAX OC 8GB,,,ASUS PRIME H610M-K D4 ARGB,,,https://www.avito.ru/naberezhnye_chelny/nastolnye_kompyutery/novyy_igrovoy_rtx5060i5-14400f16gb500gb_pk_7800488773?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTODlER0x3M2JweFlIdDg2Ijt9hNlvrD8AAAA
15000,,no,AMD Ryzen 5 3600,,,,16 ГБ,,,,,,MSI B450-A PRO,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_kompyuter_ryzen_5_3600_7687995792?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
